source	metaedge	target
Disease::MESH:D008545	DuG	Gene::5514
Disease::MESH:D010190	DuG	Gene::79733
Disease::MESH:D008288	DuG	Gene::80119
Disease::MESH:D008545	DuG	Gene::10960
Disease::MESH:D003093	DuG	Gene::22918
Disease::MESH:D007680	DuG	Gene::55107
Disease::MESH:D000690	DuG	Gene::5962
Disease::MESH:D012595	DuG	Gene::143279
Disease::MESH:D008288	DuG	Gene::151188
Disease::MESH:D008288	DuG	Gene::7391
Disease::MESH:D019337	DuG	Gene::1734
Disease::MESH:D009765	DuG	Gene::167555
Disease::MESH:D008545	DuG	Gene::1020
Disease::MESH:C536215	DuG	Gene::1671
Disease::MESH:D008545	DuG	Gene::80146
Disease::MESH:D014029	DuG	Gene::64215
Disease::MESH:C531609	DuG	Gene::942
Disease::MESH:D054990	DuG	Gene::2760
Disease::MESH:D011085	DuG	Gene::120400
Disease::MESH:D011565	DuG	Gene::6317
Disease::MESH:D019337	DuG	Gene::4179
Disease::MESH:D054990	DuG	Gene::4668
Disease::MESH:D010300	DuG	Gene::8405
Disease::MESH:D015535	DuG	Gene::84622
Disease::MESH:D029424	DuG	Gene::284716
Disease::MESH:D029424	DuG	Gene::7057
Disease::MESH:D010300	DuG	Gene::50618
Disease::MESH:D003093	DuG	Gene::79931
Disease::MESH:C536597	DuG	Gene::247
Disease::MESH:D008545	DuG	Gene::2590
Disease::MESH:D008545	DuG	Gene::65263
Disease::MESH:D001172	DuG	Gene::728441
Disease::MESH:D003110	DuG	Gene::1820
Disease::MESH:D053713	DuG	Gene::9341
Disease::MESH:D003922	DuG	Gene::122553
Disease::MESH:D053713	DuG	Gene::79077
Disease::MESH:D001172	DuG	Gene::10943
Disease::MESH:D053713	DuG	Gene::948
Disease::MESH:D001172	DuG	Gene::11031
Disease::MESH:D000437	DuG	Gene::8859
Disease::MESH:D007680	DuG	Gene::83879
Disease::MESH:D001943	DuG	Gene::80210
Disease::MESH:D003110	DuG	Gene::55975
Disease::MESH:C538412	DuG	Gene::284325
Disease::MESH:D011085	DuG	Gene::342372
Disease::MESH:D000163	DuG	Gene::9381
Disease::MESH:D012595	DuG	Gene::5307
Disease::MESH:D007889	DuG	Gene::8128
Disease::MESH:D010300	DuG	Gene::171023
Disease::MESH:D054990	DuG	Gene::55765
Disease::MESH:D010300	DuG	Gene::55578
Disease::MESH:D010051	DuG	Gene::6000
Disease::MESH:C538412	DuG	Gene::5790
Disease::MESH:C536597	DuG	Gene::967
Disease::MESH:D054990	DuG	Gene::55521
Disease::MESH:D001172	DuG	Gene::56935
Disease::MESH:D008545	DuG	Gene::51313
Disease::MESH:D012595	DuG	Gene::22916
Disease::MESH:D007680	DuG	Gene::51428
Disease::MESH:D011085	DuG	Gene::148345
Disease::MESH:D011085	DuG	Gene::10135
Disease::MESH:D007889	DuG	Gene::79697
Disease::MESH:D011085	DuG	Gene::222223
Disease::MESH:D007889	DuG	Gene::5251
Disease::MESH:D003093	DuG	Gene::4854
Disease::MESH:D003110	DuG	Gene::22827
Disease::MESH:D003110	DuG	Gene::79709
Disease::MESH:D019337	DuG	Gene::9456
Disease::MESH:D007680	DuG	Gene::976
Disease::MESH:D053713	DuG	Gene::116064
Disease::MESH:C536597	DuG	Gene::109
Disease::MESH:D000690	DuG	Gene::9173
Disease::MESH:C537243	DuG	Gene::955
Disease::MESH:D054990	DuG	Gene::7431
Disease::MESH:D001471	DuG	Gene::9440
Disease::MESH:D012595	DuG	Gene::1979
Disease::MESH:D012595	DuG	Gene::114882
Disease::MESH:D015535	DuG	Gene::25776
Disease::MESH:C537243	DuG	Gene::6171
Disease::MESH:D000163	DuG	Gene::4085
Disease::MESH:D011565	DuG	Gene::1983
Disease::MESH:D014029	DuG	Gene::2730
Disease::MESH:D001471	DuG	Gene::1520
Disease::MESH:D000690	DuG	Gene::221143
Disease::MESH:D012595	DuG	Gene::153339
Disease::MESH:D029424	DuG	Gene::6579
Disease::MESH:D008175	DuG	Gene::152065
Disease::MESH:D054990	DuG	Gene::51604
Disease::MESH:D003093	DuG	Gene::6280
Disease::MESH:D008288	DuG	Gene::2207
Disease::MESH:D019337	DuG	Gene::3106
Disease::MESH:C531609	DuG	Gene::3109
Disease::MESH:D001471	DuG	Gene::23670
Disease::MESH:D000163	DuG	Gene::8140
Disease::MESH:D007889	DuG	Gene::23180
Disease::MESH:D029424	DuG	Gene::10071
Disease::MESH:D015535	DuG	Gene::26190
Disease::MESH:D008175	DuG	Gene::9699
Disease::MESH:D007889	DuG	Gene::2100
Disease::MESH:D008175	DuG	Gene::80036
Disease::MESH:D012595	DuG	Gene::8905
Disease::MESH:D003093	DuG	Gene::11031
Disease::MESH:D003093	DuG	Gene::9076
Disease::MESH:D011565	DuG	Gene::54205
Disease::MESH:D010190	DuG	Gene::55298
Disease::MESH:D011565	DuG	Gene::80149
Disease::MESH:D017544	DuG	Gene::339184
Disease::MESH:D003110	DuG	Gene::6617
Disease::MESH:D010300	DuG	Gene::390940
Disease::MESH:D003093	DuG	Gene::29015
Disease::MESH:D006973	DuG	Gene::201625
Disease::MESH:D017544	DuG	Gene::6001
Disease::MESH:D011085	DuG	Gene::91851
Disease::MESH:D000690	DuG	Gene::4931
Disease::MESH:D029424	DuG	Gene::54097
Disease::MESH:D006973	DuG	Gene::83897
Disease::MESH:D001943	DuG	Gene::4288
Disease::MESH:D003093	DuG	Gene::2615
Disease::MESH:D019337	DuG	Gene::1622
Disease::MESH:D012559	DuG	Gene::55690
Disease::MESH:C531609	DuG	Gene::4939
Disease::MESH:D012559	DuG	Gene::1668
Disease::MESH:D003110	DuG	Gene::51497
Disease::MESH:D011565	DuG	Gene::25937
Disease::MESH:D007680	DuG	Gene::9582
Disease::MESH:D019337	DuG	Gene::5429
Disease::MESH:D017544	DuG	Gene::441520
Disease::MESH:D012559	DuG	Gene::375790
Disease::MESH:C531609	DuG	Gene::1521
Disease::MESH:D012559	DuG	Gene::140032
Disease::MESH:D006973	DuG	Gene::283209
Disease::MESH:D003110	DuG	Gene::699
Disease::MESH:D010300	DuG	Gene::6526
Disease::MESH:D008175	DuG	Gene::4326
Disease::MESH:D003110	DuG	Gene::23450
Disease::MESH:C536215	DuG	Gene::10916
Disease::MESH:C536597	DuG	Gene::581
Disease::MESH:D015535	DuG	Gene::5557
Disease::MESH:D012559	DuG	Gene::63894
Disease::MESH:D001943	DuG	Gene::51599
Disease::MESH:D053713	DuG	Gene::2549
Disease::MESH:D015535	DuG	Gene::355
Disease::MESH:D000690	DuG	Gene::7366
Disease::MESH:D001471	DuG	Gene::10595
Disease::MESH:D012559	DuG	Gene::5910
Disease::MESH:D053713	DuG	Gene::310
Disease::MESH:C536597	DuG	Gene::54875
Disease::MESH:D007889	DuG	Gene::3360
Disease::MESH:D054990	DuG	Gene::4035
Disease::MESH:D054990	DuG	Gene::64393
Disease::MESH:D000437	DuG	Gene::113177
Disease::MESH:D001172	DuG	Gene::9208
Disease::MESH:D010190	DuG	Gene::80736
Disease::MESH:C538412	DuG	Gene::55037
Disease::MESH:C531609	DuG	Gene::6935
Disease::MESH:D012559	DuG	Gene::4154
Disease::MESH:D006973	DuG	Gene::65975
Disease::MESH:D010300	DuG	Gene::23242
Disease::MESH:D007680	DuG	Gene::205428
Disease::MESH:D008288	DuG	Gene::153830
Disease::MESH:C531609	DuG	Gene::2213
Disease::MESH:D017544	DuG	Gene::25797
Disease::MESH:D001172	DuG	Gene::717
Disease::MESH:D000163	DuG	Gene::9817
Disease::MESH:D001172	DuG	Gene::7076
Disease::MESH:D011085	DuG	Gene::8427
Disease::MESH:D011565	DuG	Gene::79153
Disease::MESH:D012595	DuG	Gene::29995
Disease::MESH:D019337	DuG	Gene::4670
Disease::MESH:D015535	DuG	Gene::140691
Disease::MESH:D001471	DuG	Gene::636
Disease::MESH:D015535	DuG	Gene::57449
Disease::MESH:D012559	DuG	Gene::390191
Disease::MESH:C536597	DuG	Gene::57211
Disease::MESH:C538412	DuG	Gene::5720
Disease::MESH:D003110	DuG	Gene::8669
Disease::MESH:D019337	DuG	Gene::55748
Disease::MESH:D014029	DuG	Gene::9236
Disease::MESH:D003093	DuG	Gene::64744
Disease::MESH:D000437	DuG	Gene::4616
Disease::MESH:C538412	DuG	Gene::7096
Disease::MESH:D001172	DuG	Gene::6279
Disease::MESH:D011085	DuG	Gene::84245
Disease::MESH:D001943	DuG	Gene::151246
Disease::MESH:C531609	DuG	Gene::6594
Disease::MESH:D017544	DuG	Gene::51115
Disease::MESH:D007680	DuG	Gene::719
Disease::MESH:D001471	DuG	Gene::4648
Disease::MESH:D000163	DuG	Gene::684
Disease::MESH:D010300	DuG	Gene::7327
Disease::MESH:C536215	DuG	Gene::3620
Disease::MESH:D008175	DuG	Gene::5702
Disease::MESH:D008175	DuG	Gene::152404
Disease::MESH:D001471	DuG	Gene::23607
Disease::MESH:D015535	DuG	Gene::27429
Disease::MESH:D013167	DuG	Gene::8804
Disease::MESH:D001943	DuG	Gene::4605
Disease::MESH:D015535	DuG	Gene::5238
Disease::MESH:C531609	DuG	Gene::84138
Disease::MESH:C536597	DuG	Gene::30008
Disease::MESH:D000163	DuG	Gene::10964
Disease::MESH:D003110	DuG	Gene::10146
Disease::MESH:C536597	DuG	Gene::113878
Disease::MESH:D007680	DuG	Gene::712
Disease::MESH:D009765	DuG	Gene::5788
Disease::MESH:D007889	DuG	Gene::7873
Disease::MESH:D011565	DuG	Gene::27292
Disease::MESH:D010190	DuG	Gene::2153
Disease::MESH:C536215	DuG	Gene::7084
Disease::MESH:D012559	DuG	Gene::23764
Disease::MESH:D000163	DuG	Gene::1718
Disease::MESH:D053713	DuG	Gene::55304
Disease::MESH:D008175	DuG	Gene::84107
Disease::MESH:D011085	DuG	Gene::349136
Disease::MESH:D001172	DuG	Gene::2597
Disease::MESH:D001471	DuG	Gene::83451
Disease::MESH:D003922	DuG	Gene::1879
Disease::MESH:D011565	DuG	Gene::7264
Disease::MESH:D007680	DuG	Gene::55114
Disease::MESH:D012559	DuG	Gene::79874
Disease::MESH:C538412	DuG	Gene::4599
Disease::MESH:D007889	DuG	Gene::5662
Disease::MESH:D001172	DuG	Gene::147339
Disease::MESH:D001471	DuG	Gene::10367
Disease::MESH:D010190	DuG	Gene::10109
Disease::MESH:C531609	DuG	Gene::2531
Disease::MESH:D010190	DuG	Gene::1871
Disease::MESH:C536215	DuG	Gene::4327
Disease::MESH:D053713	DuG	Gene::79973
Disease::MESH:D011565	DuG	Gene::23589
Disease::MESH:D014029	DuG	Gene::26049
Disease::MESH:D000690	DuG	Gene::84952
Disease::MESH:D054990	DuG	Gene::140707
Disease::MESH:D012559	DuG	Gene::163175
Disease::MESH:C536597	DuG	Gene::8702
Disease::MESH:D012559	DuG	Gene::122809
Disease::MESH:D010300	DuG	Gene::643641
Disease::MESH:D000163	DuG	Gene::6261
Disease::MESH:D008545	DuG	Gene::43
Disease::MESH:D008175	DuG	Gene::5013
Disease::MESH:D008545	DuG	Gene::26167
Disease::MESH:D019337	DuG	Gene::5937
Disease::MESH:D000163	DuG	Gene::7453
Disease::MESH:D011565	DuG	Gene::26085
Disease::MESH:D017544	DuG	Gene::90987
Disease::MESH:D012559	DuG	Gene::10562
Disease::MESH:D009765	DuG	Gene::84668
Disease::MESH:C536597	DuG	Gene::654
Disease::MESH:D029424	DuG	Gene::3096
Disease::MESH:D012595	DuG	Gene::130074
Disease::MESH:D013167	DuG	Gene::53340
Disease::MESH:C531609	DuG	Gene::2200
Disease::MESH:D003110	DuG	Gene::1728
Disease::MESH:D000690	DuG	Gene::10346
Disease::MESH:D008545	DuG	Gene::8815
Disease::MESH:D019337	DuG	Gene::6988
Disease::MESH:D000437	DuG	Gene::79791
Disease::MESH:D053713	DuG	Gene::23266
Disease::MESH:D029424	DuG	Gene::7421
Disease::MESH:D053713	DuG	Gene::10282
Disease::MESH:D015535	DuG	Gene::26984
Disease::MESH:D008288	DuG	Gene::148738
Disease::MESH:D007889	DuG	Gene::5198
Disease::MESH:D011565	DuG	Gene::5597
Disease::MESH:C536215	DuG	Gene::84669
Disease::MESH:D001172	DuG	Gene::5265
Disease::MESH:D008545	DuG	Gene::29927
Disease::MESH:D019337	DuG	Gene::581
Disease::MESH:C531609	DuG	Gene::23136
Disease::MESH:D001471	DuG	Gene::51301
Disease::MESH:D000163	DuG	Gene::9830
Disease::MESH:D014029	DuG	Gene::10261
Disease::MESH:D007889	DuG	Gene::6901
Disease::MESH:D011565	DuG	Gene::27166
Disease::MESH:D003093	DuG	Gene::8651
Disease::MESH:D012595	DuG	Gene::26027
Disease::MESH:C531609	DuG	Gene::1193
Disease::MESH:D029424	DuG	Gene::375056
Disease::MESH:C538412	DuG	Gene::23243
Disease::MESH:D007889	DuG	Gene::3730
Disease::MESH:D003110	DuG	Gene::1909
Disease::MESH:D014029	DuG	Gene::3423
Disease::MESH:D001943	DuG	Gene::55041
Disease::MESH:D003110	DuG	Gene::6631
Disease::MESH:D029424	DuG	Gene::79071
Disease::MESH:D012595	DuG	Gene::5594
Disease::MESH:D000690	DuG	Gene::79828
Disease::MESH:D014029	DuG	Gene::56676
Disease::MESH:D017544	DuG	Gene::84433
Disease::MESH:D012559	DuG	Gene::50640
Disease::MESH:D015535	DuG	Gene::79694
Disease::MESH:D012559	DuG	Gene::148867
Disease::MESH:C536215	DuG	Gene::5911
Disease::MESH:C538412	DuG	Gene::4091
Disease::MESH:D003093	DuG	Gene::10158
Disease::MESH:D011085	DuG	Gene::22878
Disease::MESH:D054990	DuG	Gene::114788
Disease::MESH:D001471	DuG	Gene::3959
Disease::MESH:D007889	DuG	Gene::6746
Disease::MESH:D008288	DuG	Gene::8826
Disease::MESH:D010190	DuG	Gene::10487
Disease::MESH:D007680	DuG	Gene::23586
Disease::MESH:D007889	DuG	Gene::23209
Disease::MESH:D000163	DuG	Gene::710
Disease::MESH:C536215	DuG	Gene::11237
Disease::MESH:D029424	DuG	Gene::5051
Disease::MESH:D007680	DuG	Gene::4283
Disease::MESH:D000690	DuG	Gene::26692
Disease::MESH:D008175	DuG	Gene::10071
Disease::MESH:D001249	DuG	Gene::401427
Disease::MESH:D000690	DuG	Gene::29880
Disease::MESH:D000690	DuG	Gene::644353
Disease::MESH:D012595	DuG	Gene::7428
Disease::MESH:D054990	DuG	Gene::153682
Disease::MESH:D008545	DuG	Gene::3196
Disease::MESH:C536215	DuG	Gene::23304
Disease::MESH:D011565	DuG	Gene::6523
Disease::MESH:D008288	DuG	Gene::283869
Disease::MESH:D010190	DuG	Gene::5315
Disease::MESH:D029424	DuG	Gene::2877
Disease::MESH:D010300	DuG	Gene::7148
Disease::MESH:D008288	DuG	Gene::7791
Disease::MESH:D001172	DuG	Gene::1281
Disease::MESH:D008288	DuG	Gene::643355
Disease::MESH:D019337	DuG	Gene::9191
Disease::MESH:D003093	DuG	Gene::1513
Disease::MESH:D054990	DuG	Gene::54926
Disease::MESH:D010051	DuG	Gene::140707
Disease::MESH:D008288	DuG	Gene::255919
Disease::MESH:D029424	DuG	Gene::1601
Disease::MESH:D017544	DuG	Gene::55064
Disease::MESH:D007889	DuG	Gene::7584
Disease::MESH:D014029	DuG	Gene::874
Disease::MESH:D001172	DuG	Gene::953
Disease::MESH:D011565	DuG	Gene::3038
Disease::MESH:D053713	DuG	Gene::81786
Disease::MESH:C538412	DuG	Gene::7767
Disease::MESH:D011085	DuG	Gene::23005
Disease::MESH:C538412	DuG	Gene::9320
Disease::MESH:C538412	DuG	Gene::311
Disease::MESH:D007889	DuG	Gene::4583
Disease::MESH:D008175	DuG	Gene::126003
Disease::MESH:D001943	DuG	Gene::55355
Disease::MESH:C536215	DuG	Gene::9076
Disease::MESH:D008545	DuG	Gene::10643
Disease::MESH:D012595	DuG	Gene::8554
Disease::MESH:D011565	DuG	Gene::84617
Disease::MESH:D008175	DuG	Gene::64782
Disease::MESH:D014029	DuG	Gene::388753
Disease::MESH:D029424	DuG	Gene::353333
Disease::MESH:D000690	DuG	Gene::9934
Disease::MESH:D011565	DuG	Gene::10652
Disease::MESH:D010051	DuG	Gene::94103
Disease::MESH:D005901	DuG	Gene::23521
Disease::MESH:D015535	DuG	Gene::8894
Disease::MESH:C531609	DuG	Gene::5341
Disease::MESH:D001943	DuG	Gene::85465
Disease::MESH:D013167	DuG	Gene::27018
Disease::MESH:D001943	DuG	Gene::23601
Disease::MESH:D003093	DuG	Gene::1001
Disease::MESH:C538412	DuG	Gene::80010
Disease::MESH:D003093	DuG	Gene::115361
Disease::MESH:D001943	DuG	Gene::10519
Disease::MESH:C531609	DuG	Gene::7730
Disease::MESH:D011565	DuG	Gene::26147
Disease::MESH:D010190	DuG	Gene::10158
Disease::MESH:D012559	DuG	Gene::201965
Disease::MESH:C538412	DuG	Gene::4902
Disease::MESH:D011085	DuG	Gene::55914
Disease::MESH:D003110	DuG	Gene::1938
Disease::MESH:D007680	DuG	Gene::128061
Disease::MESH:D019337	DuG	Gene::23493
Disease::MESH:D000163	DuG	Gene::3669
Disease::MESH:D010300	DuG	Gene::368
Disease::MESH:D008175	DuG	Gene::140459
Disease::MESH:D001172	DuG	Gene::6382
Disease::MESH:D007680	DuG	Gene::10203
Disease::MESH:C536597	DuG	Gene::9744
Disease::MESH:C538412	DuG	Gene::64864
Disease::MESH:D054990	DuG	Gene::79883
Disease::MESH:D008288	DuG	Gene::63874
Disease::MESH:D000437	DuG	Gene::388886
Disease::MESH:C538412	DuG	Gene::5373
Disease::MESH:C531609	DuG	Gene::7733
Disease::MESH:D012559	DuG	Gene::133
Disease::MESH:C536215	DuG	Gene::9320
Disease::MESH:D008288	DuG	Gene::83853
Disease::MESH:D053713	DuG	Gene::1990
Disease::MESH:C531609	DuG	Gene::339855
Disease::MESH:D054990	DuG	Gene::9343
Disease::MESH:D001471	DuG	Gene::80267
Disease::MESH:D054990	DuG	Gene::83742
Disease::MESH:D010300	DuG	Gene::55771
Disease::MESH:D012595	DuG	Gene::51479
Disease::MESH:D001943	DuG	Gene::1503
Disease::MESH:D001172	DuG	Gene::8239
Disease::MESH:D000437	DuG	Gene::2766
Disease::MESH:D053713	DuG	Gene::284366
Disease::MESH:D010300	DuG	Gene::1258
Disease::MESH:D003324	DuG	Gene::9592
Disease::MESH:D001943	DuG	Gene::81559
Disease::MESH:D001943	DuG	Gene::4931
Disease::MESH:D003093	DuG	Gene::2023
Disease::MESH:D001943	DuG	Gene::9276
Disease::MESH:D019337	DuG	Gene::10302
Disease::MESH:D000437	DuG	Gene::26232
Disease::MESH:D010190	DuG	Gene::10498
Disease::MESH:C536597	DuG	Gene::9289
Disease::MESH:D054990	DuG	Gene::3861
Disease::MESH:D054990	DuG	Gene::2621
Disease::MESH:D019337	DuG	Gene::80273
Disease::MESH:D011565	DuG	Gene::26298
Disease::MESH:D017544	DuG	Gene::8741
Disease::MESH:D008175	DuG	Gene::151473
Disease::MESH:D017544	DuG	Gene::344805
Disease::MESH:C536597	DuG	Gene::1806
Disease::MESH:C538412	DuG	Gene::26058
Disease::MESH:D000690	DuG	Gene::284349
Disease::MESH:D010190	DuG	Gene::8915
Disease::MESH:D017544	DuG	Gene::8875
Disease::MESH:D003093	DuG	Gene::2182
Disease::MESH:D019337	DuG	Gene::133
Disease::MESH:D011565	DuG	Gene::84674
Disease::MESH:D011085	DuG	Gene::199920
Disease::MESH:D019337	DuG	Gene::27252
Disease::MESH:D007889	DuG	Gene::9423
Disease::MESH:D001471	DuG	Gene::3710
Disease::MESH:D010190	DuG	Gene::5650
Disease::MESH:D000163	DuG	Gene::4599
Disease::MESH:D017544	DuG	Gene::387700
Disease::MESH:D053713	DuG	Gene::4919
Disease::MESH:D001172	DuG	Gene::6280
Disease::MESH:D003093	DuG	Gene::83857
Disease::MESH:D019337	DuG	Gene::81796
Disease::MESH:D010190	DuG	Gene::10212
Disease::MESH:C537243	DuG	Gene::2058
Disease::MESH:D010190	DuG	Gene::51208
Disease::MESH:D008175	DuG	Gene::666
Disease::MESH:D029424	DuG	Gene::112611
Disease::MESH:D010051	DuG	Gene::3796
Disease::MESH:D017544	DuG	Gene::55589
Disease::MESH:D014029	DuG	Gene::65220
Disease::MESH:D011565	DuG	Gene::9212
Disease::MESH:D029424	DuG	Gene::65220
Disease::MESH:D001471	DuG	Gene::9577
Disease::MESH:D011085	DuG	Gene::148808
Disease::MESH:C538412	DuG	Gene::8607
Disease::MESH:D015535	DuG	Gene::5378
Disease::MESH:D011085	DuG	Gene::340069
Disease::MESH:D008175	DuG	Gene::55827
Disease::MESH:D012595	DuG	Gene::23276
Disease::MESH:D053713	DuG	Gene::23658
Disease::MESH:D000163	DuG	Gene::4489
Disease::MESH:D011565	DuG	Gene::5653
Disease::MESH:D010300	DuG	Gene::23117
Disease::MESH:D000163	DuG	Gene::701
Disease::MESH:D009765	DuG	Gene::441161
Disease::MESH:D053713	DuG	Gene::51720
Disease::MESH:D012559	DuG	Gene::9295
Disease::MESH:D054990	DuG	Gene::51657
Disease::MESH:D013167	DuG	Gene::153527
Disease::MESH:C538412	DuG	Gene::6117
Disease::MESH:D054990	DuG	Gene::64802
Disease::MESH:D017544	DuG	Gene::442444
Disease::MESH:D000163	DuG	Gene::91543
Disease::MESH:D010190	DuG	Gene::1192
Disease::MESH:D003110	DuG	Gene::56950
Disease::MESH:D010190	DuG	Gene::7498
Disease::MESH:D003093	DuG	Gene::629
Disease::MESH:D029424	DuG	Gene::11226
Disease::MESH:D015535	DuG	Gene::10213
Disease::MESH:D054990	DuG	Gene::3689
Disease::MESH:D009765	DuG	Gene::71
Disease::MESH:D000690	DuG	Gene::79630
Disease::MESH:D007680	DuG	Gene::221955
Disease::MESH:D001943	DuG	Gene::201266
Disease::MESH:D008288	DuG	Gene::4967
Disease::MESH:D000163	DuG	Gene::5873
Disease::MESH:D008175	DuG	Gene::2029
Disease::MESH:D010051	DuG	Gene::9022
Disease::MESH:D003110	DuG	Gene::54552
Disease::MESH:C538412	DuG	Gene::2832
Disease::MESH:D008545	DuG	Gene::56616
Disease::MESH:D000163	DuG	Gene::9787
Disease::MESH:D017544	DuG	Gene::126767
Disease::MESH:D010190	DuG	Gene::9683
Disease::MESH:D011085	DuG	Gene::7762
Disease::MESH:D054990	DuG	Gene::9189
Disease::MESH:D029424	DuG	Gene::8013
Disease::MESH:D010300	DuG	Gene::55657
Disease::MESH:D029424	DuG	Gene::145814
Disease::MESH:D011565	DuG	Gene::3934
Disease::MESH:D001943	DuG	Gene::84900
Disease::MESH:D003110	DuG	Gene::92856
Disease::MESH:D015535	DuG	Gene::51290
Disease::MESH:D009765	DuG	Gene::343
Disease::MESH:C531609	DuG	Gene::1349
Disease::MESH:D017544	DuG	Gene::4066
Disease::MESH:D015535	DuG	Gene::145957
Disease::MESH:C531609	DuG	Gene::6773
Disease::MESH:C536597	DuG	Gene::29965
Disease::MESH:D008288	DuG	Gene::79887
Disease::MESH:C536215	DuG	Gene::57700
Disease::MESH:D017544	DuG	Gene::391059
Disease::MESH:C538412	DuG	Gene::55729
Disease::MESH:D007680	DuG	Gene::11314
Disease::MESH:D010190	DuG	Gene::9948
Disease::MESH:C538412	DuG	Gene::142
Disease::MESH:D054990	DuG	Gene::5768
Disease::MESH:D010190	DuG	Gene::114882
Disease::MESH:D012559	DuG	Gene::151888
Disease::MESH:D054990	DuG	Gene::25844
Disease::MESH:D000690	DuG	Gene::57698
Disease::MESH:D001943	DuG	Gene::5686
Disease::MESH:D007680	DuG	Gene::341
Disease::MESH:D007889	DuG	Gene::79958
Disease::MESH:D015535	DuG	Gene::54903
Disease::MESH:D017544	DuG	Gene::57560
Disease::MESH:D003110	DuG	Gene::23404
Disease::MESH:D013167	DuG	Gene::58515
Disease::MESH:D000437	DuG	Gene::713
Disease::MESH:D019337	DuG	Gene::3006
Disease::MESH:C536215	DuG	Gene::838
Disease::MESH:D007889	DuG	Gene::54622
Disease::MESH:D011565	DuG	Gene::7866
Disease::MESH:D019337	DuG	Gene::51318
Disease::MESH:C536597	DuG	Gene::23607
Disease::MESH:D011085	DuG	Gene::2683
Disease::MESH:D015535	DuG	Gene::3312
Disease::MESH:D001943	DuG	Gene::142
Disease::MESH:D012559	DuG	Gene::390436
Disease::MESH:D007680	DuG	Gene::10384
Disease::MESH:D029424	DuG	Gene::2936
Disease::MESH:D009765	DuG	Gene::9353
Disease::MESH:D001943	DuG	Gene::101
Disease::MESH:D012559	DuG	Gene::57532
Disease::MESH:D000690	DuG	Gene::56964
Disease::MESH:D010300	DuG	Gene::79600
Disease::MESH:D001471	DuG	Gene::6819
Disease::MESH:C536215	DuG	Gene::7133
Disease::MESH:D012559	DuG	Gene::56996
Disease::MESH:D007680	DuG	Gene::983
Disease::MESH:D001172	DuG	Gene::10791
Disease::MESH:D001172	DuG	Gene::8992
Disease::MESH:D010190	DuG	Gene::26017
Disease::MESH:D011085	DuG	Gene::7593
Disease::MESH:D012559	DuG	Gene::85453
Disease::MESH:D003093	DuG	Gene::6774
Disease::MESH:C536597	DuG	Gene::1632
Disease::MESH:C531609	DuG	Gene::56704
Disease::MESH:D012559	DuG	Gene::647042
Disease::MESH:D017544	DuG	Gene::3663
Disease::MESH:D000690	DuG	Gene::653333
Disease::MESH:D019337	DuG	Gene::26519
Disease::MESH:D014029	DuG	Gene::11285
Disease::MESH:C536597	DuG	Gene::865
Disease::MESH:D010190	DuG	Gene::84079
Disease::MESH:D012595	DuG	Gene::8087
Disease::MESH:D012559	DuG	Gene::653505
Disease::MESH:D001943	DuG	Gene::64761
Disease::MESH:D008288	DuG	Gene::4343
Disease::MESH:D003093	DuG	Gene::808
Disease::MESH:D003093	DuG	Gene::84674
Disease::MESH:D012559	DuG	Gene::1294
Disease::MESH:D007889	DuG	Gene::57604
Disease::MESH:D001943	DuG	Gene::813
Disease::MESH:D003324	DuG	Gene::102157402
Disease::MESH:D003110	DuG	Gene::6418
Disease::MESH:D000437	DuG	Gene::198437
Disease::MESH:C536215	DuG	Gene::187
Disease::MESH:D009765	DuG	Gene::716
Disease::MESH:D003110	DuG	Gene::2950
Disease::MESH:D015535	DuG	Gene::23306
Disease::MESH:D001471	DuG	Gene::2059
Disease::MESH:D014029	DuG	Gene::1497
Disease::MESH:D010190	DuG	Gene::1495
Disease::MESH:D007680	DuG	Gene::91272
Disease::MESH:D000163	DuG	Gene::10379
Disease::MESH:D019337	DuG	Gene::2821
Disease::MESH:D007680	DuG	Gene::51129
Disease::MESH:D008545	DuG	Gene::23481
Disease::MESH:C536215	DuG	Gene::8651
Disease::MESH:D019337	DuG	Gene::4756
Disease::MESH:C536215	DuG	Gene::51429
Disease::MESH:D007889	DuG	Gene::58504
Disease::MESH:D012559	DuG	Gene::4084
Disease::MESH:D007889	DuG	Gene::6695
Disease::MESH:D014029	DuG	Gene::401115
Disease::MESH:D010518	DuG	Gene::6193
Disease::MESH:D001943	DuG	Gene::55568
Disease::MESH:D007889	DuG	Gene::27287
Disease::MESH:D029424	DuG	Gene::54557
Disease::MESH:D010300	DuG	Gene::6780
Disease::MESH:D010300	DuG	Gene::8289
Disease::MESH:D012559	DuG	Gene::54460
Disease::MESH:D011565	DuG	Gene::5266
Disease::MESH:D014029	DuG	Gene::79695
Disease::MESH:D001321	DuG	Gene::3987
Disease::MESH:D015535	DuG	Gene::9724
Disease::MESH:D000437	DuG	Gene::9858
Disease::MESH:D008288	DuG	Gene::2643
Disease::MESH:D012595	DuG	Gene::23673
Disease::MESH:C538412	DuG	Gene::5550
Disease::MESH:D000690	DuG	Gene::84329
Disease::MESH:D000163	DuG	Gene::10036
Disease::MESH:D015535	DuG	Gene::200634
Disease::MESH:D017544	DuG	Gene::2208
Disease::MESH:D001471	DuG	Gene::307
Disease::MESH:D000163	DuG	Gene::717
Disease::MESH:D008288	DuG	Gene::64319
