drugbank_id	mesh_id	source	target	edges
DB09244	D006973	Compound::DB09244	Disease::MESH:D006973	DRUGBANK::treats::Compound:Disease
DB09250	D012559	Compound::DB09250	Disease::MESH:D012559	DRUGBANK::treats::Compound:Disease
DB09250	D000787	Compound::DB09250	Disease::MESH:D000787	DRUGBANK::treats::Compound:Disease
DB09255	D020896	Compound::DB09255	Disease::MESH:D020896	DRUGBANK::treats::Compound:Disease
DB09255	D014947	Compound::DB09255	Disease::MESH:D014947	DRUGBANK::treats::Compound:Disease
DB09255	D003681	Compound::DB09255	Disease::MESH:D003681	DRUGBANK::treats::Compound:Disease
DB09255	D006470	Compound::DB09255	Disease::MESH:D006470	DRUGBANK::treats::Compound:Disease
DB09255	D020246	Compound::DB09255	Disease::MESH:D020246	DRUGBANK::treats::Compound:Disease
DB09255	D014985	Compound::DB09255	Disease::MESH:D014985	DRUGBANK::treats::Compound:Disease
DB09256	D002277	Compound::DB09256	Disease::MESH:D002277	DRUGBANK::treats::Compound:Disease
DB09256	D013274	Compound::DB09256	Disease::MESH:D013274	DRUGBANK::treats::Compound:Disease
DB09256	D009362	Compound::DB09256	Disease::MESH:D009362	DRUGBANK::treats::Compound:Disease
DB09257	D013274	Compound::DB09257	Disease::MESH:D013274	DRUGBANK::treats::Compound:Disease
DB09258	D054556	Compound::DB09258	Disease::MESH:D054556	DRUGBANK::treats::Compound:Disease
DB09258	D013923	Compound::DB09258	Disease::MESH:D013923	DRUGBANK::treats::Compound:Disease
DB09258	D020246	Compound::DB09258	Disease::MESH:D020246	DRUGBANK::treats::Compound:Disease
DB09259	D011655	Compound::DB09259	Disease::MESH:D011655	DRUGBANK::treats::Compound:Disease
DB09259	D020246	Compound::DB09259	Disease::MESH:D020246	DRUGBANK::treats::Compound:Disease
DB09260	D054556	Compound::DB09260	Disease::MESH:D054556	DRUGBANK::treats::Compound:Disease
DB09260	D020246	Compound::DB09260	Disease::MESH:D020246	DRUGBANK::treats::Compound:Disease
DB09260	D011655	Compound::DB09260	Disease::MESH:D011655	DRUGBANK::treats::Compound:Disease
DB09260	D009203	Compound::DB09260	Disease::MESH:D009203	DRUGBANK::treats::Compound:Disease
DB09261	D054556	Compound::DB09261	Disease::MESH:D054556	DRUGBANK::treats::Compound:Disease
DB09261	D020246	Compound::DB09261	Disease::MESH:D020246	DRUGBANK::treats::Compound:Disease
DB09261	D011655	Compound::DB09261	Disease::MESH:D011655	DRUGBANK::treats::Compound:Disease
DB09261	D009203	Compound::DB09261	Disease::MESH:D009203	DRUGBANK::treats::Compound:Disease
DB09262	D053201	Compound::DB09262	Disease::MESH:D053201	DRUGBANK::treats::Compound:Disease
DB09263	D006947	Compound::DB09263	Disease::MESH:D006947	DRUGBANK::treats::Compound:Disease
DB09265	D003924	Compound::DB09265	Disease::MESH:D003924	DRUGBANK::treats::Compound:Disease
DB09266	D001943	Compound::DB09266	Disease::MESH:D001943	DRUGBANK::treats::Compound:Disease
DB09266	D008545	Compound::DB09266	Disease::MESH:D008545	DRUGBANK::treats::Compound:Disease
DB09267	D057068	Compound::DB09267	Disease::MESH:D057068	DRUGBANK::treats::Compound:Disease
DB09267	D006620	Compound::DB09267	Disease::MESH:D006620	DRUGBANK::treats::Compound:Disease
DB09269	D001927	Compound::DB09269	Disease::MESH:D001927	DRUGBANK::treats::Compound:Disease
DB09269	D056806	Compound::DB09269	Disease::MESH:D056806	DRUGBANK::treats::Compound:Disease
DB09270	D006333	Compound::DB09270	Disease::MESH:D006333	DRUGBANK::treats::Compound:Disease
DB09270	D004194	Compound::DB09270	Disease::MESH:D004194	DRUGBANK::treats::Compound:Disease
DB09270	C	Compound::DB09270	Disease::MESH:C	DRUGBANK::treats::Compound:Disease
DB09270	D010300	Compound::DB09270	Disease::MESH:D010300	DRUGBANK::treats::Compound:Disease
DB09270	D005356	Compound::DB09270	Disease::MESH:D005356	DRUGBANK::treats::Compound:Disease
DB09270	D008881	Compound::DB09270	Disease::MESH:D008881	DRUGBANK::treats::Compound:Disease
DB09270	D010510	Compound::DB09270	Disease::MESH:D010510	DRUGBANK::treats::Compound:Disease
DB09272	D043183	Compound::DB09272	Disease::MESH:D043183	DRUGBANK::treats::Compound:Disease
DB09272	C565627	Compound::DB09272	Disease::MESH:C565627	DRUGBANK::treats::Compound:Disease
DB09272	D003967	Compound::DB09272	Disease::MESH:D003967	DRUGBANK::treats::Compound:Disease
DB09273	D029424	Compound::DB09273	Disease::MESH:D029424	DRUGBANK::treats::Compound:Disease
DB09273	D001249	Compound::DB09273	Disease::MESH:D001249	DRUGBANK::treats::Compound:Disease
DB09273	D008171	Compound::DB09273	Disease::MESH:D008171	DRUGBANK::treats::Compound:Disease
DB09273	D009128	Compound::DB09273	Disease::MESH:D009128	DRUGBANK::treats::Compound:Disease
DB09274	D008288	Compound::DB09274	Disease::MESH:D008288	DRUGBANK::treats::Compound:Disease
DB09275	D010437	Compound::DB09275	Disease::MESH:D010437	DRUGBANK::treats::Compound:Disease
DB09275	D005764	Compound::DB09275	Disease::MESH:D005764	DRUGBANK::treats::Compound:Disease
DB09275	D004378	Compound::DB09275	Disease::MESH:D004378	DRUGBANK::treats::Compound:Disease
DB09275	D005756	Compound::DB09275	Disease::MESH:D005756	DRUGBANK::treats::Compound:Disease
DB09275	D013276	Compound::DB09275	Disease::MESH:D013276	DRUGBANK::treats::Compound:Disease
DB09275	D004415	Compound::DB09275	Disease::MESH:D004415	DRUGBANK::treats::Compound:Disease
DB09275	D004382	Compound::DB09275	Disease::MESH:D004382	DRUGBANK::treats::Compound:Disease
DB09276	D001168	Compound::DB09276	Disease::MESH:D001168	DRUGBANK::treats::Compound:Disease
DB09277	D011471	Compound::DB09277	Disease::MESH:D011471	DRUGBANK::treats::Compound:Disease
DB09279	D006973	Compound::DB09279	Disease::MESH:D006973	DRUGBANK::treats::Compound:Disease
DB09279	D006333	Compound::DB09279	Disease::MESH:D006333	DRUGBANK::treats::Compound:Disease
DB09280	D003550	Compound::DB09280	Disease::MESH:D003550	DRUGBANK::treats::Compound:Disease
DB09281	D010437	Compound::DB09281	Disease::MESH:D010437	DRUGBANK::treats::Compound:Disease
DB09281	D004415	Compound::DB09281	Disease::MESH:D004415	DRUGBANK::treats::Compound:Disease
DB09281	D006356	Compound::DB09281	Disease::MESH:D006356	DRUGBANK::treats::Compound:Disease
DB09282	D003324	Compound::DB09282	Disease::MESH:D003324	DRUGBANK::treats::Compound:Disease
DB09282	D006976	Compound::DB09282	Disease::MESH:D006976	DRUGBANK::treats::Compound:Disease
DB09283	D060050	Compound::DB09283	Disease::MESH:D060050	DRUGBANK::treats::Compound:Disease
DB09284	D000787	Compound::DB09284	Disease::MESH:D000787	DRUGBANK::treats::Compound:Disease
DB09285	D007249	Compound::DB09285	Disease::MESH:D007249	DRUGBANK::treats::Compound:Disease
DB09285	D010146	Compound::DB09285	Disease::MESH:D010146	DRUGBANK::treats::Compound:Disease
DB09285	C566774	Compound::DB09285	Disease::MESH:C566774	DRUGBANK::treats::Compound:Disease
DB09285	D012141	Compound::DB09285	Disease::MESH:D012141	DRUGBANK::treats::Compound:Disease
DB09287	D003248	Compound::DB09287	Disease::MESH:D003248	DRUGBANK::treats::Compound:Disease
DB09289	D010146	Compound::DB09289	Disease::MESH:D010146	DRUGBANK::treats::Compound:Disease
DB09290	D009325	Compound::DB09290	Disease::MESH:D009325	DRUGBANK::treats::Compound:Disease
DB09290	D043183	Compound::DB09290	Disease::MESH:D043183	DRUGBANK::treats::Compound:Disease
DB09291	D009325	Compound::DB09291	Disease::MESH:D009325	DRUGBANK::treats::Compound:Disease
DB09292	D002318	Compound::DB09292	Disease::MESH:D002318	DRUGBANK::treats::Compound:Disease
DB09292	D008312	Compound::DB09292	Disease::MESH:D008312	DRUGBANK::treats::Compound:Disease
DB09292	D006333	Compound::DB09292	Disease::MESH:D006333	DRUGBANK::treats::Compound:Disease
DB09293	D013964	Compound::DB09293	Disease::MESH:D013964	DRUGBANK::treats::Compound:Disease
DB09295	D007249	Compound::DB09295	Disease::MESH:D007249	DRUGBANK::treats::Compound:Disease
DB09295	D001172	Compound::DB09295	Disease::MESH:D001172	DRUGBANK::treats::Compound:Disease
DB09295	D001168	Compound::DB09295	Disease::MESH:D001168	DRUGBANK::treats::Compound:Disease
DB09295	D010003	Compound::DB09295	Disease::MESH:D010003	DRUGBANK::treats::Compound:Disease
DB09295	D003550	Compound::DB09295	Disease::MESH:D003550	DRUGBANK::treats::Compound:Disease
DB09296	D006526	Compound::DB09296	Disease::MESH:D006526	DRUGBANK::treats::Compound:Disease
DB09297	D006526	Compound::DB09297	Disease::MESH:D006526	DRUGBANK::treats::Compound:Disease
DB09298	D011041	Compound::DB09298	Disease::MESH:D011041	DRUGBANK::treats::Compound:Disease
DB09299	D019694	Compound::DB09299	Disease::MESH:D019694	DRUGBANK::treats::Compound:Disease
DB09299	D008107	Compound::DB09299	Disease::MESH:D008107	DRUGBANK::treats::Compound:Disease
DB09299	D015658	Compound::DB09299	Disease::MESH:D015658	DRUGBANK::treats::Compound:Disease
DB09300	D010146	Compound::DB09300	Disease::MESH:D010146	DRUGBANK::treats::Compound:Disease
DB09301	D010003	Compound::DB09301	Disease::MESH:D010003	DRUGBANK::treats::Compound:Disease
DB09301	D012598	Compound::DB09301	Disease::MESH:D012598	DRUGBANK::treats::Compound:Disease
DB09302	D009203	Compound::DB09302	Disease::MESH:D009203	DRUGBANK::treats::Compound:Disease
DB09302	D020521	Compound::DB09302	Disease::MESH:D020521	DRUGBANK::treats::Compound:Disease
DB09302	D000789	Compound::DB09302	Disease::MESH:D000789	DRUGBANK::treats::Compound:Disease
DB09302	D002318	Compound::DB09302	Disease::MESH:D002318	DRUGBANK::treats::Compound:Disease
DB09302	D006949	Compound::DB09302	Disease::MESH:D006949	DRUGBANK::treats::Compound:Disease
DB09302	D006938	Compound::DB09302	Disease::MESH:D006938	DRUGBANK::treats::Compound:Disease
DB09303	D006938	Compound::DB09303	Disease::MESH:D006938	DRUGBANK::treats::Compound:Disease
DB09310	D005177	Compound::DB09310	Disease::MESH:D005177	DRUGBANK::treats::Compound:Disease
DB09311	D003248	Compound::DB09311	Disease::MESH:D003248	DRUGBANK::treats::Compound:Disease
DB09312	D000741	Compound::DB09312	Disease::MESH:D000741	DRUGBANK::treats::Compound:Disease
DB09316	D006331	Compound::DB09316	Disease::MESH:D006331	DRUGBANK::treats::Compound:Disease
DB09316	D003324	Compound::DB09316	Disease::MESH:D003324	DRUGBANK::treats::Compound:Disease
DB09316	D009203	Compound::DB09316	Disease::MESH:D009203	DRUGBANK::treats::Compound:Disease
DB09317	D003027	Compound::DB09317	Disease::MESH:D003027	DRUGBANK::treats::Compound:Disease
DB09318	D003027	Compound::DB09318	Disease::MESH:D003027	DRUGBANK::treats::Compound:Disease
DB09318	D010146	Compound::DB09318	Disease::MESH:D010146	DRUGBANK::treats::Compound:Disease
DB09319	D001437	Compound::DB09319	Disease::MESH:D001437	DRUGBANK::treats::Compound:Disease
DB09319	D011472	Compound::DB09319	Disease::MESH:D011472	DRUGBANK::treats::Compound:Disease
DB09320	D001424	Compound::DB09320	Disease::MESH:D001424	DRUGBANK::treats::Compound:Disease
DB09320	D013587	Compound::DB09320	Disease::MESH:D013587	DRUGBANK::treats::Compound:Disease
DB09320	D000881	Compound::DB09320	Disease::MESH:D000881	DRUGBANK::treats::Compound:Disease
DB09320	D007239	Compound::DB09320	Disease::MESH:D007239	DRUGBANK::treats::Compound:Disease
DB09320	D011014	Compound::DB09320	Disease::MESH:D011014	DRUGBANK::treats::Compound:Disease
DB09320	D004165	Compound::DB09320	Disease::MESH:D004165	DRUGBANK::treats::Compound:Disease
DB09321	D003963	Compound::DB09321	Disease::MESH:D003963	DRUGBANK::treats::Compound:Disease
DB09321	D054705	Compound::DB09321	Disease::MESH:D054705	DRUGBANK::treats::Compound:Disease
DB09321	D013471	Compound::DB09321	Disease::MESH:D013471	DRUGBANK::treats::Compound:Disease
DB09324	D059413	Compound::DB09324	Disease::MESH:D059413	DRUGBANK::treats::Compound:Disease
DB09324	D007239	Compound::DB09324	Disease::MESH:D007239	DRUGBANK::treats::Compound:Disease
DB09325	D003731	Compound::DB09325	Disease::MESH:D003731	DRUGBANK::treats::Compound:Disease
DB09325	D014076	Compound::DB09325	Disease::MESH:D014076	DRUGBANK::treats::Compound:Disease
DB09327	D009362	Compound::DB09327	Disease::MESH:D009362	DRUGBANK::treats::Compound:Disease
DB09327	D015179	Compound::DB09327	Disease::MESH:D015179	DRUGBANK::treats::Compound:Disease
DB09327	D002277	Compound::DB09327	Disease::MESH:D002277	DRUGBANK::treats::Compound:Disease
DB09328	D001289	Compound::DB09328	Disease::MESH:D001289	DRUGBANK::treats::Compound:Disease
DB09328	D015228	Compound::DB09328	Disease::MESH:D015228	DRUGBANK::treats::Compound:Disease
DB09329	D006467	Compound::DB09329	Disease::MESH:D006467	DRUGBANK::treats::Compound:Disease
DB09329	D014842	Compound::DB09329	Disease::MESH:D014842	DRUGBANK::treats::Compound:Disease
DB09330	D002289	Compound::DB09330	Disease::MESH:D002289	DRUGBANK::treats::Compound:Disease
DB09331	D009101	Compound::DB09331	Disease::MESH:D009101	DRUGBANK::treats::Compound:Disease
DB09332	D007020	Compound::DB09332	Disease::MESH:D007020	DRUGBANK::treats::Compound:Disease
DB09332	D006475	Compound::DB09332	Disease::MESH:D006475	DRUGBANK::treats::Compound:Disease
DB09332	D041781	Compound::DB09332	Disease::MESH:D041781	DRUGBANK::treats::Compound:Disease
DB09332	D001658	Compound::DB09332	Disease::MESH:D001658	DRUGBANK::treats::Compound:Disease
DB09332	C536315	Compound::DB09332	Disease::MESH:C536315	DRUGBANK::treats::Compound:Disease
DB09332	D002446	Compound::DB09332	Disease::MESH:D002446	DRUGBANK::treats::Compound:Disease
DB09332	D003550	Compound::DB09332	Disease::MESH:D003550	DRUGBANK::treats::Compound:Disease
DB09332	D003424	Compound::DB09332	Disease::MESH:D003424	DRUGBANK::treats::Compound:Disease
DB09333	D006980	Compound::DB09333	Disease::MESH:D006980	DRUGBANK::treats::Compound:Disease
DB09333	D006111	Compound::DB09333	Disease::MESH:D006111	DRUGBANK::treats::Compound:Disease
DB09336	D055752	Compound::DB09336	Disease::MESH:D055752	DRUGBANK::treats::Compound:Disease
DB09338	D004487	Compound::DB09338	Disease::MESH:D004487	DRUGBANK::treats::Compound:Disease
DB09340	D002769	Compound::DB09340	Disease::MESH:D002769	DRUGBANK::treats::Compound:Disease
DB09340	D042882	Compound::DB09340	Disease::MESH:D042882	DRUGBANK::treats::Compound:Disease
DB09341	D008659	Compound::DB09341	Disease::MESH:D008659	DRUGBANK::treats::Compound:Disease
DB09341	D007003	Compound::DB09341	Disease::MESH:D007003	DRUGBANK::treats::Compound:Disease
DB09342	D006967	Compound::DB09342	Disease::MESH:D006967	DRUGBANK::treats::Compound:Disease
DB09343	D015179	Compound::DB09343	Disease::MESH:D015179	DRUGBANK::treats::Compound:Disease
DB09344	D006963	Compound::DB09344	Disease::MESH:D006963	DRUGBANK::treats::Compound:Disease
DB09345	D010146	Compound::DB09345	Disease::MESH:D010146	DRUGBANK::treats::Compound:Disease
DB09345	D011537	Compound::DB09345	Disease::MESH:D011537	DRUGBANK::treats::Compound:Disease
DB09345	D006484	Compound::DB09345	Disease::MESH:D006484	DRUGBANK::treats::Compound:Disease
DB09349	D000740	Compound::DB09349	Disease::MESH:D000740	DRUGBANK::treats::Compound:Disease
DB09351	D005902	Compound::DB09351	Disease::MESH:D005902	DRUGBANK::treats::Compound:Disease
DB09351	D009798	Compound::DB09351	Disease::MESH:D009798	DRUGBANK::treats::Compound:Disease
DB09353	D063807	Compound::DB09353	Disease::MESH:D063807	DRUGBANK::treats::Compound:Disease
DB09353	D000152	Compound::DB09353	Disease::MESH:D000152	DRUGBANK::treats::Compound:Disease
DB09353	D012628	Compound::DB09353	Disease::MESH:D012628	DRUGBANK::treats::Compound:Disease
DB09353	D007239	Compound::DB09353	Disease::MESH:D007239	DRUGBANK::treats::Compound:Disease
DB09357	D007418	Compound::DB09357	Disease::MESH:D007418	DRUGBANK::treats::Compound:Disease
DB09357	D012554	Compound::DB09357	Disease::MESH:D012554	DRUGBANK::treats::Compound:Disease
DB09357	D005414	Compound::DB09357	Disease::MESH:D005414	DRUGBANK::treats::Compound:Disease
DB09357	D003963	Compound::DB09357	Disease::MESH:D003963	DRUGBANK::treats::Compound:Disease
DB09357	D002056	Compound::DB09357	Disease::MESH:D002056	DRUGBANK::treats::Compound:Disease
DB09363	D006973	Compound::DB09363	Disease::MESH:D006973	DRUGBANK::treats::Compound:Disease
DB09363	D011618	Compound::DB09363	Disease::MESH:D011618	DRUGBANK::treats::Compound:Disease
DB09363	D012559	Compound::DB09363	Disease::MESH:D012559	DRUGBANK::treats::Compound:Disease
DB09372	D006560	Compound::DB09372	Disease::MESH:D006560	DRUGBANK::treats::Compound:Disease
DB09372	D003963	Compound::DB09372	Disease::MESH:D003963	DRUGBANK::treats::Compound:Disease
DB09372	D002056	Compound::DB09372	Disease::MESH:D002056	DRUGBANK::treats::Compound:Disease
DB09372	D013471	Compound::DB09372	Disease::MESH:D013471	DRUGBANK::treats::Compound:Disease
DB09372	D007973	Compound::DB09372	Disease::MESH:D007973	DRUGBANK::treats::Compound:Disease
DB09372	D010612	Compound::DB09372	Disease::MESH:D010612	DRUGBANK::treats::Compound:Disease
DB09379	D002056	Compound::DB09379	Disease::MESH:D002056	DRUGBANK::treats::Compound:Disease
DB09379	D014456	Compound::DB09379	Disease::MESH:D014456	DRUGBANK::treats::Compound:Disease
DB09379	D016491	Compound::DB09379	Disease::MESH:D016491	DRUGBANK::treats::Compound:Disease
DB09381	D001943	Compound::DB09381	Disease::MESH:D001943	DRUGBANK::treats::Compound:Disease
DB09381	D011471	Compound::DB09381	Disease::MESH:D011471	DRUGBANK::treats::Compound:Disease
DB09395	D007010	Compound::DB09395	Disease::MESH:D007010	DRUGBANK::treats::Compound:Disease
DB09395	D000138	Compound::DB09395	Disease::MESH:D000138	DRUGBANK::treats::Compound:Disease
DB09397	D001943	Compound::DB09397	Disease::MESH:D001943	DRUGBANK::treats::Compound:Disease
DB09397	D008545	Compound::DB09397	Disease::MESH:D008545	DRUGBANK::treats::Compound:Disease
DB09398	D001416	Compound::DB09398	Disease::MESH:D001416	DRUGBANK::treats::Compound:Disease
DB09398	D010146	Compound::DB09398	Disease::MESH:D010146	DRUGBANK::treats::Compound:Disease
DB09398	D010019	Compound::DB09398	Disease::MESH:D010019	DRUGBANK::treats::Compound:Disease
DB09398	D014947	Compound::DB09398	Disease::MESH:D014947	DRUGBANK::treats::Compound:Disease
DB09398	D001168	Compound::DB09398	Disease::MESH:D001168	DRUGBANK::treats::Compound:Disease
DB09398	D010020	Compound::DB09398	Disease::MESH:D010020	DRUGBANK::treats::Compound:Disease
DB09398	D001851	Compound::DB09398	Disease::MESH:D001851	DRUGBANK::treats::Compound:Disease
DB09401	D000787	Compound::DB09401	Disease::MESH:D000787	DRUGBANK::treats::Compound:Disease
DB09401	D003324	Compound::DB09401	Disease::MESH:D003324	DRUGBANK::treats::Compound:Disease
DB09409	D003248	Compound::DB09409	Disease::MESH:D003248	DRUGBANK::treats::Compound:Disease
DB09409	D007410	Compound::DB09409	Disease::MESH:D007410	DRUGBANK::treats::Compound:Disease
DB09409	D008275	Compound::DB09409	Disease::MESH:D008275	DRUGBANK::treats::Compound:Disease
DB09409	D006973	Compound::DB09409	Disease::MESH:D006973	DRUGBANK::treats::Compound:Disease
DB09449	D003248	Compound::DB09449	Disease::MESH:D003248	DRUGBANK::treats::Compound:Disease
DB09460	D004485	Compound::DB09460	Disease::MESH:D004485	DRUGBANK::treats::Compound:Disease
DB09477	D006973	Compound::DB09477	Disease::MESH:D006973	DRUGBANK::treats::Compound:Disease
DB09479	D003324	Compound::DB09479	Disease::MESH:D003324	DRUGBANK::treats::Compound:Disease
DB09488	D006255	Compound::DB09488	Disease::MESH:D006255	DRUGBANK::treats::Compound:Disease
DB09488	D012912	Compound::DB09488	Disease::MESH:D012912	DRUGBANK::treats::Compound:Disease
DB09488	D002559	Compound::DB09488	Disease::MESH:D002559	DRUGBANK::treats::Compound:Disease
DB09488	D011537	Compound::DB09488	Disease::MESH:D011537	DRUGBANK::treats::Compound:Disease
DB09488	D007766	Compound::DB09488	Disease::MESH:D007766	DRUGBANK::treats::Compound:Disease
DB09493	D006471	Compound::DB09493	Disease::MESH:D006471	DRUGBANK::treats::Compound:Disease
DB09498	D010146	Compound::DB09498	Disease::MESH:D010146	DRUGBANK::treats::Compound:Disease
DB09499	D011041	Compound::DB09499	Disease::MESH:D011041	DRUGBANK::treats::Compound:Disease
DB09502	D002277	Compound::DB09502	Disease::MESH:D002277	DRUGBANK::treats::Compound:Disease
DB09510	D016481	Compound::DB09510	Disease::MESH:D016481	DRUGBANK::treats::Compound:Disease
DB09511	D016066	Compound::DB09511	Disease::MESH:D016066	DRUGBANK::treats::Compound:Disease
DB09512	D015835	Compound::DB09512	Disease::MESH:D015835	DRUGBANK::treats::Compound:Disease
DB09512	D005414	Compound::DB09512	Disease::MESH:D005414	DRUGBANK::treats::Compound:Disease
DB09512	D041882	Compound::DB09512	Disease::MESH:D041882	DRUGBANK::treats::Compound:Disease
DB09513	D016481	Compound::DB09513	Disease::MESH:D016481	DRUGBANK::treats::Compound:Disease
DB09516	D007911	Compound::DB09516	Disease::MESH:D007911	DRUGBANK::treats::Compound:Disease
DB09516	D030981	Compound::DB09516	Disease::MESH:D030981	DRUGBANK::treats::Compound:Disease
DB09517	D018798	Compound::DB09517	Disease::MESH:D018798	DRUGBANK::treats::Compound:Disease
DB09517	D007676	Compound::DB09517	Disease::MESH:D007676	DRUGBANK::treats::Compound:Disease
DB09526	D017495	Compound::DB09526	Disease::MESH:D017495	DRUGBANK::treats::Compound:Disease
DB09526	D008548	Compound::DB09526	Disease::MESH:D008548	DRUGBANK::treats::Compound:Disease
DB09532	C565225	Compound::DB09532	Disease::MESH:C565225	DRUGBANK::treats::Compound:Disease
DB09532	D015408	Compound::DB09532	Disease::MESH:D015408	DRUGBANK::treats::Compound:Disease
DB09537	D012874	Compound::DB09537	Disease::MESH:D012874	DRUGBANK::treats::Compound:Disease
DB09539	D015228	Compound::DB09539	Disease::MESH:D015228	DRUGBANK::treats::Compound:Disease
DB09543	D017116	Compound::DB09543	Disease::MESH:D017116	DRUGBANK::treats::Compound:Disease
DB09543	D012585	Compound::DB09543	Disease::MESH:D012585	DRUGBANK::treats::Compound:Disease
DB09546	D009447	Compound::DB09546	Disease::MESH:D009447	DRUGBANK::treats::Compound:Disease
DB09546	D006333	Compound::DB09546	Disease::MESH:D006333	DRUGBANK::treats::Compound:Disease
DB09555	D012221	Compound::DB09555	Disease::MESH:D012221	DRUGBANK::treats::Compound:Disease
DB09555	D012223	Compound::DB09555	Disease::MESH:D012223	DRUGBANK::treats::Compound:Disease
DB09555	D003233	Compound::DB09555	Disease::MESH:D003233	DRUGBANK::treats::Compound:Disease
DB09555	D006967	Compound::DB09555	Disease::MESH:D006967	DRUGBANK::treats::Compound:Disease
DB09555	D014581	Compound::DB09555	Disease::MESH:D014581	DRUGBANK::treats::Compound:Disease
DB09555	D000799	Compound::DB09555	Disease::MESH:D000799	DRUGBANK::treats::Compound:Disease
DB09559	D002289	Compound::DB09559	Disease::MESH:D002289	DRUGBANK::treats::Compound:Disease
DB09563	D011471	Compound::DB09563	Disease::MESH:D011471	DRUGBANK::treats::Compound:Disease
DB09563	D012008	Compound::DB09563	Disease::MESH:D012008	DRUGBANK::treats::Compound:Disease
DB09564	D003920	Compound::DB09564	Disease::MESH:D003920	DRUGBANK::treats::Compound:Disease
DB09568	D015228	Compound::DB09568	Disease::MESH:D015228	DRUGBANK::treats::Compound:Disease
DB09568	D009765	Compound::DB09568	Disease::MESH:D009765	DRUGBANK::treats::Compound:Disease
DB09568	D024821	Compound::DB09568	Disease::MESH:D024821	DRUGBANK::treats::Compound:Disease
DB09568	D003924	Compound::DB09568	Disease::MESH:D003924	DRUGBANK::treats::Compound:Disease
DB09570	D009101	Compound::DB09570	Disease::MESH:D009101	DRUGBANK::treats::Compound:Disease
DB10062	D011818	Compound::DB10062	Disease::MESH:D011818	DRUGBANK::treats::Compound:Disease
DB10318	D006562	Compound::DB10318	Disease::MESH:D006562	DRUGBANK::treats::Compound:Disease
DB10318	D002644	Compound::DB10318	Disease::MESH:D002644	DRUGBANK::treats::Compound:Disease
DB10400	D003231	Compound::DB10400	Disease::MESH:D003231	DRUGBANK::treats::Compound:Disease
DB10401	D003231	Compound::DB10401	Disease::MESH:D003231	DRUGBANK::treats::Compound:Disease
DB10552	D011018	Compound::DB10552	Disease::MESH:D011018	DRUGBANK::treats::Compound:Disease
DB10552	D012141	Compound::DB10552	Disease::MESH:D012141	DRUGBANK::treats::Compound:Disease
DB10771	D014947	Compound::DB10771	Disease::MESH:D014947	DRUGBANK::treats::Compound:Disease
DB10771	D003668	Compound::DB10771	Disease::MESH:D003668	DRUGBANK::treats::Compound:Disease
DB10771	D014647	Compound::DB10771	Disease::MESH:D014647	DRUGBANK::treats::Compound:Disease
DB10771	D014456	Compound::DB10771	Disease::MESH:D014456	DRUGBANK::treats::Compound:Disease
DB10771	D014072	Compound::DB10771	Disease::MESH:D014072	DRUGBANK::treats::Compound:Disease
DB10771	D022125	Compound::DB10771	Disease::MESH:D022125	DRUGBANK::treats::Compound:Disease
DB10771	D002056	Compound::DB10771	Disease::MESH:D002056	DRUGBANK::treats::Compound:Disease
DB10771	D007871	Compound::DB10771	Disease::MESH:D007871	DRUGBANK::treats::Compound:Disease
DB10771	D017719	Compound::DB10771	Disease::MESH:D017719	DRUGBANK::treats::Compound:Disease
DB10772	D007871	Compound::DB10772	Disease::MESH:D007871	DRUGBANK::treats::Compound:Disease
DB10772	D017719	Compound::DB10772	Disease::MESH:D017719	DRUGBANK::treats::Compound:Disease
DB10772	D012883	Compound::DB10772	Disease::MESH:D012883	DRUGBANK::treats::Compound:Disease
DB10772	D014689	Compound::DB10772	Disease::MESH:D014689	DRUGBANK::treats::Compound:Disease
DB10772	D014456	Compound::DB10772	Disease::MESH:D014456	DRUGBANK::treats::Compound:Disease
DB10772	D016523	Compound::DB10772	Disease::MESH:D016523	DRUGBANK::treats::Compound:Disease
DB10804	D001749	Compound::DB10804	Disease::MESH:D001749	DRUGBANK::treats::Compound:Disease
DB10804	D002292	Compound::DB10804	Disease::MESH:D002292	DRUGBANK::treats::Compound:Disease
DB10805	D015004	Compound::DB10805	Disease::MESH:D015004	DRUGBANK::treats::Compound:Disease
DB10989	D006506	Compound::DB10989	Disease::MESH:D006506	DRUGBANK::treats::Compound:Disease
DB10989	D014777	Compound::DB10989	Disease::MESH:D014777	DRUGBANK::treats::Compound:Disease
DB10997	D014947	Compound::DB10997	Disease::MESH:D014947	DRUGBANK::treats::Compound:Disease
DB11058	D003963	Compound::DB11058	Disease::MESH:D003963	DRUGBANK::treats::Compound:Disease
DB11059	D002056	Compound::DB11059	Disease::MESH:D002056	DRUGBANK::treats::Compound:Disease
DB11059	D001248	Compound::DB11059	Disease::MESH:D001248	DRUGBANK::treats::Compound:Disease
DB11060	D001248	Compound::DB11060	Disease::MESH:D001248	DRUGBANK::treats::Compound:Disease
DB11061	D002056	Compound::DB11061	Disease::MESH:D002056	DRUGBANK::treats::Compound:Disease
DB11062	D013471	Compound::DB11062	Disease::MESH:D013471	DRUGBANK::treats::Compound:Disease
DB11062	D012878	Compound::DB11062	Disease::MESH:D012878	DRUGBANK::treats::Compound:Disease
DB11064	D013471	Compound::DB11064	Disease::MESH:D013471	DRUGBANK::treats::Compound:Disease
